date,temperature,humidity,precipitation,wind_speed,disease_0,disease_1,disease_2,disease_3,disease_4,disease_5,disease_6,disease_7,disease_8,disease_9
2022-06-08,20.34,67.01,0.0,25.08,1,1,0,1,0,0,0,0,0,0
2022-06-09,23.16,70.73,47.08,8.2,0,0,0,0,0,0,0,0,0,0
2022-06-10,33.46,79.76,3.5,7.42,0,0,0,0,0,0,0,0,0,0
2022-06-11,15.0,68.56,45.51,2.84,0,0,0,0,0,0,0,0,0,0
2022-06-12,18.88,72.52,14.12,4.4,0,0,0,0,0,0,0,0,0,0
2022-06-13,21.57,75.69,2.31,15.03,0,0,0,0,0,0,0,0,0,0
2022-06-14,28.2,76.43,5.05,8.25,0,0,0,0,0,0,0,0,0,0
2022-06-15,29.29,49.24,1.93,3.06,0,0,0,0,0,0,0,0,0,1
2022-06-16,19.9,76.15,13.21,13.45,0,0,0,0,0,0,0,0,0,0
2022-06-17,27.71,86.2,4.2,14.92,0,0,0,0,0,0,0,0,0,0
2022-06-18,15.0,69.47,0.25,14.38,1,0,0,0,0,0,0,0,0,0
2022-06-19,22.34,61.87,33.09,3.54,0,0,0,0,0,0,0,0,0,0
2022-06-20,22.88,71.95,40.15,11.09,0,0,1,0,0,1,0,0,0,0
2022-06-21,16.05,82.84,0.08,10.21,0,0,0,0,0,0,0,0,0,0
2022-06-22,29.59,69.64,21.53,5.66,0,0,1,0,0,1,0,0,0,1
2022-06-23,25.63,55.27,40.39,5.57,0,0,0,0,0,0,0,0,0,0
2022-06-24,29.65,60.78,16.34,13.25,0,0,0,0,0,0,0,0,0,0
2022-06-25,21.65,62.89,2.46,12.32,0,1,1,0,0,0,1,0,0,0
2022-06-26,22.24,68.74,8.22,15.86,0,0,0,0,0,0,0,0,0,0
2022-06-27,28.52,74.48,21.78,8.61,0,0,0,0,0,0,0,0,0,0
2022-06-28,22.22,63.8,1.49,1.54,1,0,0,0,0,0,0,0,0,0
2022-06-29,23.15,81.69,0.0,10.51,0,0,0,0,0,0,0,0,0,0
2022-06-30,15.0,87.68,0.0,11.71,0,0,0,0,0,0,0,0,0,0
2022-07-01,28.57,81.97,44.96,2.7,0,0,0,0,0,1,0,0,0,1
2022-07-02,15.0,69.44,0.64,6.91,0,0,0,0,0,0,0,0,0,0
2022-07-03,25.02,70.64,0.56,10.01,0,0,0,0,0,0,0,0,0,0
2022-07-04,30.98,58.39,2.82,13.54,0,1,0,1,0,0,1,0,0,0
2022-07-05,21.87,46.19,1.21,10.11,0,0,0,0,0,0,0,0,0,0
2022-07-06,18.44,63.15,0.78,10.89,0,0,0,0,0,0,0,0,0,0
2022-07-07,24.25,64.15,9.26,17.14,0,0,0,0,1,0,0,0,0,0
2022-07-08,30.05,48.64,13.25,9.49,0,0,0,0,1,0,0,1,0,0
2022-07-09,15.0,51.15,5.09,5.01,1,0,1,0,0,0,0,0,0,0
2022-07-10,17.66,74.97,24.13,7.74,0,0,0,0,0,0,0,0,1,0
2022-07-11,21.83,60.83,12.92,15.27,0,0,0,0,0,0,0,0,0,0
2022-07-12,19.88,76.92,4.55,18.2,0,0,0,0,0,0,0,0,0,0
2022-07-13,26.64,68.2,36.85,19.52,0,0,0,0,0,0,0,0,0,0
2022-07-14,19.6,62.87,0.0,13.19,0,0,0,1,0,0,0,1,0,0
2022-07-15,25.0,75.91,5.04,4.66,0,1,0,0,1,0,1,0,0,0
2022-07-16,22.7,67.63,1.95,10.41,0,0,0,0,0,0,0,0,0,0
2022-07-17,28.47,66.07,38.38,14.4,0,0,0,0,0,0,0,0,0,0
2022-07-18,16.79,80.63,23.63,12.61,0,0,0,0,0,0,0,0,0,0
2022-07-19,20.68,75.3,0.72,7.79,0,0,0,0,0,0,0,0,0,0
2022-07-20,18.64,56.49,0.65,16.0,0,1,1,0,0,0,0,0,1,0
2022-07-21,22.37,66.46,13.43,15.47,0,0,0,0,0,0,1,0,0,0
2022-07-22,25.3,66.62,3.18,7.79,0,0,0,0,0,0,0,0,0,0
2022-07-23,24.24,61.08,34.41,9.66,0,0,0,0,0,0,0,0,0,1
2022-07-24,21.92,70.76,4.4,7.57,0,0,0,0,0,0,0,0,0,0
2022-07-25,25.2,86.28,30.65,10.6,0,0,0,0,0,0,0,0,0,0
2022-07-26,22.54,61.99,9.31,8.18,0,0,0,0,0,0,0,0,0,0
2022-07-27,15.0,73.39,8.15,7.51,0,0,0,0,0,0,0,0,0,0
2022-07-28,15.0,81.79,23.28,11.97,0,0,0,0,0,0,0,0,0,0
2022-07-29,27.58,66.46,26.75,1.17,0,0,1,0,0,0,0,0,0,0
2022-07-30,25.07,65.74,27.48,0.89,0,0,0,0,0,0,0,0,0,0
2022-07-31,25.86,73.27,3.89,9.74,0,0,0,0,0,0,0,0,0,0
2022-08-01,23.39,94.55,50.65,18.93,0,0,0,0,0,0,0,0,0,0
2022-08-02,22.77,79.64,22.56,7.27,0,0,1,1,0,0,1,0,0,0
2022-08-03,28.21,74.76,24.01,9.71,0,0,0,0,1,0,0,1,0,1
2022-08-04,18.27,72.15,1.85,10.82,0,0,0,0,0,0,0,0,0,0
2022-08-05,21.18,81.45,24.9,13.55,0,0,0,0,0,0,0,0,0,0
2022-08-06,27.97,75.78,9.4,9.22,0,0,0,0,0,0,0,0,1,0
2022-08-07,26.35,60.22,7.2,10.08,0,0,0,0,0,0,0,0,0,0
2022-08-08,16.49,83.08,27.49,12.45,1,0,0,1,0,0,0,0,0,0
2022-08-09,15.0,59.3,0.06,17.19,0,0,0,0,0,0,0,1,0,0
2022-08-10,20.86,76.42,39.72,10.55,0,0,0,0,0,0,0,0,0,0
2022-08-11,23.01,76.85,0.0,12.46,0,0,0,0,0,0,0,0,0,0
2022-08-12,16.2,69.36,0.04,15.83,1,0,0,1,0,0,0,0,0,1
2022-08-13,20.82,52.8,15.84,8.59,0,0,0,0,0,0,0,0,1,1
2022-08-14,27.15,70.22,0.0,0.65,0,0,0,0,0,0,0,0,0,1
2022-08-15,29.1,75.75,0.0,10.16,0,0,0,0,0,0,0,0,0,0
2022-08-16,20.43,78.27,32.61,5.4,0,0,0,0,0,0,0,0,0,0
2022-08-17,28.93,70.73,6.58,19.05,0,0,0,0,0,0,0,0,0,0
2022-08-18,16.74,67.22,27.35,16.26,0,1,0,0,0,0,0,1,0,0
2022-08-19,26.48,72.08,3.15,8.18,0,1,0,0,0,0,1,1,0,0
2022-08-20,23.84,81.0,1.64,6.9,0,0,0,0,0,0,0,0,0,0
2022-08-21,20.08,68.81,0.0,13.88,0,0,0,0,0,0,0,0,0,1
2022-08-22,28.45,91.33,42.96,8.66,0,1,0,0,0,0,0,0,0,0
2022-08-23,15.0,77.84,1.81,2.01,0,0,0,0,0,0,0,0,0,0
2022-08-24,27.19,82.13,3.56,0.99,0,0,0,0,1,1,0,0,0,1
2022-08-25,19.46,68.71,6.75,9.32,0,0,0,0,0,0,0,0,0,0
2022-08-26,24.77,89.2,0.0,14.04,0,1,0,0,0,0,0,0,0,0
2022-08-27,29.74,64.65,26.87,13.83,0,0,1,1,1,0,0,0,0,0
2022-08-28,28.25,71.96,23.38,5.78,0,0,0,0,0,0,0,0,0,0
2022-08-29,21.75,64.2,13.87,5.35,0,0,0,0,0,0,0,0,0,0
2022-08-30,19.15,54.16,16.32,14.79,0,0,0,0,0,0,0,0,0,0
2022-08-31,29.95,63.4,4.42,8.34,0,0,0,0,0,1,0,0,0,0
2022-09-01,20.3,82.14,0.0,21.25,0,0,0,0,0,0,0,0,0,0
2022-09-02,28.15,81.76,79.89,12.9,0,0,1,0,0,0,0,0,0,0
2022-09-03,16.85,80.32,17.3,17.97,0,0,0,0,0,0,0,0,0,0
2022-09-04,15.0,78.82,6.21,10.65,0,0,0,0,0,0,0,0,0,0
2022-09-05,20.63,44.95,17.31,18.75,1,0,0,0,1,0,0,0,1,0
2022-09-06,15.0,67.02,54.95,7.45,0,0,0,0,0,0,1,0,0,0
2022-09-07,15.0,62.95,9.65,16.79,0,0,0,0,0,0,0,0,0,0
2022-09-08,26.34,74.23,0.0,7.46,0,0,0,0,0,0,0,0,0,0
2022-09-09,24.34,76.89,25.89,9.34,0,0,0,0,0,0,0,0,0,0
2022-09-10,20.67,69.15,4.88,12.33,0,0,0,0,0,0,0,0,0,0
2022-09-11,17.31,69.37,20.21,5.3,0,0,0,0,0,0,0,0,0,0
2022-09-12,23.71,87.07,7.21,16.3,0,0,0,0,0,0,0,0,0,0
2022-09-13,15.0,75.52,0.0,6.61,0,0,0,0,0,0,0,0,0,0
2022-09-14,21.7,61.62,9.13,15.44,0,0,0,0,0,0,0,0,0,0
2022-09-15,28.11,83.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2022-09-16,28.27,54.99,32.55,3.39,0,0,0,0,0,0,0,0,0,0
2022-09-17,26.15,65.59,57.94,8.95,0,0,0,0,0,0,0,0,0,0
2022-09-18,21.41,58.03,3.6,0.49,0,0,0,0,0,0,0,0,0,0
2022-09-19,32.55,67.68,0.39,11.7,0,0,0,0,0,0,0,0,0,0
2022-09-20,21.34,71.21,0.0,14.5,0,0,0,0,0,0,0,0,0,0
2022-09-21,22.89,81.65,4.96,13.01,0,0,0,0,0,0,0,0,1,0
2022-09-22,19.42,77.39,0.0,14.81,0,0,0,0,0,0,0,0,0,0
2022-09-23,25.18,69.25,9.69,8.21,0,0,0,0,0,0,0,0,0,0
2022-09-24,23.16,65.83,0.0,19.53,0,0,0,0,0,0,0,0,0,0
2022-09-25,21.03,54.27,13.87,10.53,0,0,0,0,0,0,0,0,0,0
2022-09-26,20.2,81.31,44.75,5.34,1,0,0,0,0,0,0,0,0,1
2022-09-27,16.59,76.78,4.58,15.43,0,0,0,0,0,0,0,0,0,0
2022-09-28,21.53,71.5,8.7,8.51,0,1,0,1,0,1,0,0,0,0
2022-09-29,18.63,78.6,0.0,16.16,0,0,0,0,0,0,0,0,0,0
2022-09-30,24.9,55.31,17.64,9.54,0,0,0,0,0,1,0,1,0,0
2022-10-01,16.21,62.99,0.0,11.36,0,0,0,0,0,0,0,0,0,0
2022-10-02,22.65,78.17,0.0,13.55,0,0,0,0,1,0,0,0,0,0
2022-10-03,31.61,61.86,0.44,4.87,0,0,0,0,0,0,0,0,0,0
2022-10-04,25.8,77.62,2.96,17.36,0,0,0,0,0,0,0,0,0,0
2022-10-05,20.59,71.55,15.69,13.64,1,0,0,1,1,0,0,0,0,0
2022-10-06,23.43,53.5,56.21,16.0,0,0,0,0,1,0,1,0,0,0
2022-10-07,26.96,70.01,53.32,16.45,1,0,0,0,0,0,0,0,0,1
2022-10-08,21.89,69.47,20.94,7.19,0,0,0,0,0,0,0,0,0,0
2022-10-09,15.9,64.33,0.81,17.69,1,0,0,0,0,0,0,0,0,0
2022-10-10,35.0,62.67,0.0,12.34,0,0,0,0,0,1,0,0,0,1
2022-10-11,24.81,71.12,0.0,9.88,0,0,0,0,0,0,0,0,0,0
2022-10-12,20.1,56.91,8.87,11.76,0,0,0,0,1,0,0,0,0,0
2022-10-13,21.53,53.35,5.17,21.75,0,0,0,0,0,0,1,0,0,1
2022-10-14,21.54,63.93,17.64,8.59,0,0,0,1,0,0,1,0,1,0
2022-10-15,19.6,79.31,20.52,0.0,0,0,0,1,0,1,0,0,1,0
2022-10-16,22.21,74.38,11.35,7.85,0,0,0,0,0,0,0,0,0,0
2022-10-17,30.88,72.86,2.72,6.46,0,0,0,1,0,0,0,0,0,1
2022-10-18,23.64,85.58,41.25,9.51,0,0,0,0,0,0,1,0,1,1
2022-10-19,15.58,70.0,1.76,16.22,0,0,0,0,0,1,1,0,0,0
2022-10-20,17.97,83.02,17.9,13.68,0,0,0,0,0,0,0,0,0,0
2022-10-21,24.18,76.41,4.38,8.97,0,0,0,0,1,0,1,0,0,1
2022-10-22,28.86,83.94,0.0,16.36,0,0,0,0,0,1,0,0,0,0
2022-10-23,21.93,66.42,26.8,6.08,0,0,0,1,0,0,1,0,1,0
2022-10-24,27.95,87.54,8.39,5.48,0,0,0,0,0,0,0,0,0,0
2022-10-25,22.35,81.24,0.0,1.49,0,0,0,0,0,0,0,0,0,0
2022-10-26,25.95,83.76,25.96,6.29,0,0,0,0,0,0,0,0,0,0
2022-10-27,15.82,70.13,2.35,5.99,0,0,0,0,0,0,0,0,0,0
2022-10-28,27.6,72.35,7.84,5.08,0,0,1,0,0,0,0,0,1,0
2022-10-29,21.13,89.94,20.93,8.5,0,0,0,0,0,0,0,0,0,0
2022-10-30,26.11,64.05,5.97,4.36,0,0,0,0,0,0,0,0,0,0
2022-10-31,18.57,62.99,32.57,11.22,0,1,0,1,0,0,0,1,0,0
2022-11-01,17.94,65.43,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2022-11-02,21.16,93.46,26.68,2.57,0,0,0,0,0,0,0,0,0,0
2022-11-03,23.97,78.34,3.92,1.94,0,0,0,0,0,0,0,0,0,0
2022-11-04,22.77,70.94,17.61,3.94,0,0,0,0,0,0,0,0,0,0
2022-11-05,25.88,63.9,9.67,19.89,0,0,0,0,0,0,0,0,0,0
2022-11-06,19.55,72.14,0.0,24.17,0,0,0,0,0,0,0,0,0,0
2022-11-07,30.19,76.4,48.85,11.59,0,0,0,0,0,0,0,0,0,0
2022-11-08,19.71,68.28,0.0,7.22,0,0,0,0,0,0,0,0,0,0
2022-11-09,18.54,80.48,2.35,6.06,0,0,0,0,0,0,0,0,0,0
2022-11-10,20.18,55.1,45.57,13.18,0,0,0,0,0,0,0,0,0,0
2022-11-11,20.91,53.79,0.0,11.63,0,0,0,0,0,0,0,0,0,0
2022-11-12,18.47,48.95,34.63,21.53,1,0,0,1,0,0,0,0,0,0
2022-11-13,29.27,67.84,9.01,13.82,0,0,0,0,0,0,0,0,0,0
2022-11-14,22.65,77.59,7.18,12.26,0,0,0,0,0,0,1,0,1,1
2022-11-15,25.08,63.53,9.35,8.61,0,0,0,0,0,0,0,0,0,0
2022-11-16,25.13,70.27,0.88,6.88,0,0,0,0,0,0,0,0,0,0
2022-11-17,21.94,81.6,5.15,15.51,0,0,0,0,0,0,0,0,0,0
2022-11-18,22.15,81.47,11.47,8.53,0,0,0,0,0,0,0,0,0,0
2022-11-19,24.96,66.09,25.98,15.62,0,0,0,0,0,0,0,0,0,0
2022-11-20,15.0,74.31,0.0,7.27,0,0,0,0,0,0,0,0,0,0
2022-11-21,15.66,83.51,0.33,2.96,0,0,0,0,0,0,0,0,0,0
2022-11-22,16.2,69.53,40.82,12.13,0,0,0,0,0,0,0,0,0,0
2022-11-23,24.89,79.81,25.93,7.67,0,0,0,0,0,0,0,0,0,0
2022-11-24,19.31,82.67,1.74,5.47,0,0,0,0,0,0,0,0,0,0
2022-11-25,19.58,82.33,28.93,10.18,0,0,0,0,0,0,0,0,0,0
2022-11-26,25.37,58.64,11.95,1.79,0,0,0,0,0,0,0,0,0,0
2022-11-27,25.99,77.53,22.13,5.66,0,0,0,0,0,0,0,0,0,0
2022-11-28,21.69,72.57,12.73,9.1,1,0,0,0,0,0,0,0,0,0
2022-11-29,21.88,59.55,27.7,9.84,0,0,0,0,0,0,0,0,0,0
2022-11-30,21.14,50.67,5.72,13.61,0,0,0,0,0,0,0,0,0,0
2022-12-01,16.75,72.83,9.72,0.0,0,0,0,0,0,0,0,0,0,0
2022-12-02,21.1,68.02,0.0,4.03,0,0,0,0,0,0,0,0,0,0
2022-12-03,17.67,51.77,13.52,17.62,1,1,0,0,0,0,0,0,0,0
2022-12-04,20.22,71.53,3.37,5.4,0,0,0,0,0,0,0,0,0,0
2022-12-05,23.56,78.74,61.3,9.9,0,0,1,0,0,1,1,0,0,0
2022-12-06,19.34,80.9,0.63,10.59,0,0,0,0,0,0,0,0,0,0
2022-12-07,26.62,83.15,2.31,9.43,0,0,0,0,0,0,0,0,0,0
2022-12-08,23.87,69.43,7.09,10.72,0,0,0,0,0,0,0,0,0,0
2022-12-09,24.99,84.63,6.99,19.35,0,0,0,0,0,0,0,0,0,0
2022-12-10,22.05,77.91,0.0,15.07,0,0,0,0,0,0,0,0,0,0
2022-12-11,15.0,73.77,4.48,1.15,0,0,0,0,0,0,0,0,0,0
2022-12-12,27.6,63.4,2.13,3.0,1,0,0,0,0,1,0,0,0,0
2022-12-13,25.06,82.32,37.06,6.21,0,0,0,1,0,0,0,0,1,0
2022-12-14,17.01,75.57,10.72,17.36,0,0,0,0,0,0,0,0,0,0
2022-12-15,18.5,93.43,17.25,6.97,0,0,0,0,0,0,0,0,0,0
2022-12-16,15.26,71.75,11.35,11.12,0,0,0,0,0,0,0,0,0,0
2022-12-17,19.15,61.36,0.23,9.22,0,0,0,0,0,0,0,0,0,0
2022-12-18,19.58,84.96,19.08,14.74,0,0,0,0,0,0,0,0,0,0
2022-12-19,23.83,64.74,21.62,6.46,0,0,0,0,0,0,0,0,0,0
2022-12-20,20.6,62.8,51.66,7.25,0,0,0,0,0,0,0,0,0,0
2022-12-21,16.77,77.27,13.65,7.88,0,0,0,0,0,0,0,0,0,0
2022-12-22,28.36,57.21,0.0,15.6,0,0,0,0,0,0,0,0,0,0
2022-12-23,22.91,65.67,27.72,16.19,0,0,0,0,0,0,0,0,0,0
2022-12-24,22.73,70.26,16.58,8.99,0,0,0,0,0,0,0,0,0,0
2022-12-25,26.47,70.51,15.69,8.68,0,0,0,0,0,0,0,0,0,0
2022-12-26,24.5,61.92,5.64,13.09,0,0,0,0,0,0,0,0,0,0
2022-12-27,26.3,71.91,4.4,21.89,0,0,0,0,0,0,0,0,0,0
2022-12-28,22.18,85.03,0.0,12.64,0,0,0,0,0,0,0,1,1,0
2022-12-29,27.01,66.72,0.0,0.8,0,0,0,0,0,0,0,0,0,0
2022-12-30,24.88,55.58,2.25,3.36,0,0,0,0,0,0,0,0,0,0
2022-12-31,15.0,55.72,8.73,5.57,0,0,0,0,0,0,0,0,0,0
2023-01-01,15.37,68.61,0.0,18.23,0,0,0,0,0,0,0,0,0,0
2023-01-02,27.36,66.9,7.37,7.23,0,0,0,0,0,0,0,0,0,0
2023-01-03,23.47,75.56,9.23,4.45,0,0,0,0,0,0,0,0,0,0
2023-01-04,29.99,69.32,14.29,14.34,0,0,0,0,0,0,0,0,0,0
2023-01-05,18.15,56.72,20.5,10.74,0,0,0,0,0,0,0,0,0,0
2023-01-06,19.68,68.32,8.28,8.87,0,0,0,0,0,0,0,0,0,0
2023-01-07,34.2,71.65,5.68,1.48,1,0,0,0,0,0,0,1,0,0
2023-01-08,18.36,76.95,29.63,0.0,0,0,0,0,0,0,0,0,0,0
2023-01-09,20.67,71.08,0.0,20.15,0,0,0,0,0,0,0,0,0,0
2023-01-10,30.12,77.81,33.56,13.29,0,0,0,0,0,0,0,0,0,0
2023-01-11,20.33,80.6,4.47,11.32,0,0,0,0,0,0,0,0,0,0
2023-01-12,29.41,81.69,10.39,8.68,0,0,0,0,0,0,0,0,0,1
2023-01-13,25.68,69.23,0.0,18.76,0,0,0,0,0,0,0,0,0,0
2023-01-14,23.44,55.51,0.0,14.1,0,0,0,0,0,0,0,0,0,0
2023-01-15,32.31,83.08,13.95,18.47,0,0,0,0,0,0,0,0,0,0
2023-01-16,30.78,73.92,14.88,5.38,0,0,0,0,0,0,0,0,0,0
2023-01-17,19.26,64.39,0.0,14.2,0,0,0,0,0,0,0,0,0,0
2023-01-18,24.08,76.36,11.43,5.22,0,0,0,0,0,0,0,0,0,0
2023-01-19,25.11,85.4,3.74,7.28,0,1,1,1,0,0,0,0,0,0
2023-01-20,23.99,70.85,53.43,11.35,0,0,0,0,0,0,0,0,0,0
2023-01-21,25.64,86.46,0.0,9.96,0,0,0,0,0,0,0,0,0,0
2023-01-22,18.01,79.57,9.22,16.14,0,0,0,0,0,0,0,0,0,0
2023-01-23,20.27,61.47,31.86,14.76,0,0,0,0,0,0,0,0,1,0
2023-01-24,27.15,77.39,0.32,8.12,0,0,0,0,0,0,0,0,0,0
2023-01-25,23.25,79.66,8.71,15.45,0,0,0,0,0,0,0,0,0,0
2023-01-26,20.39,60.8,22.64,15.83,0,0,0,0,0,0,0,0,1,0
2023-01-27,28.56,70.31,4.84,8.92,0,0,0,0,0,0,0,0,0,0
2023-01-28,15.0,73.27,9.86,13.41,0,0,0,0,0,0,0,0,0,0
2023-01-29,34.98,61.51,21.85,6.0,0,0,0,0,0,0,0,0,0,0
2023-01-30,17.79,64.31,3.47,10.85,0,0,0,0,0,0,0,0,0,0
2023-01-31,19.16,47.93,4.46,8.0,0,0,0,0,0,0,0,0,0,0
2023-02-01,20.25,57.94,12.47,10.84,0,0,0,0,1,1,0,0,1,0
2023-02-02,23.2,70.19,6.32,10.19,0,0,0,0,0,0,0,0,0,0
2023-02-03,28.74,79.74,0.0,9.34,0,0,0,0,0,0,0,0,0,0
2023-02-04,27.61,69.78,21.75,11.09,0,0,0,0,0,0,0,0,0,0
2023-02-05,23.92,65.38,0.0,13.43,0,0,0,0,0,0,0,0,0,0
2023-02-06,19.72,82.64,0.0,15.66,0,0,0,0,0,0,0,0,0,0
2023-02-07,15.93,84.55,0.0,1.96,0,0,0,0,0,0,0,1,1,1
2023-02-08,17.4,73.67,3.07,12.94,0,0,0,0,0,0,0,0,0,0
2023-02-09,21.25,63.59,0.53,9.88,0,0,0,0,0,0,0,0,1,0
2023-02-10,15.0,77.94,0.0,7.8,1,0,1,0,0,0,0,0,0,1
2023-02-11,19.22,63.24,0.0,0.37,0,0,0,0,0,0,0,0,0,0
2023-02-12,22.74,77.24,26.98,19.86,0,0,1,0,1,0,0,1,0,0
2023-02-13,31.26,65.93,0.0,11.02,0,0,0,0,0,0,0,0,0,0
2023-02-14,21.55,80.91,0.0,7.93,0,0,0,0,0,0,0,0,0,0
2023-02-15,28.41,76.81,6.82,4.99,0,0,0,0,0,0,0,0,0,0
2023-02-16,25.51,61.62,35.42,14.55,0,0,0,0,0,0,0,0,0,0
2023-02-17,27.24,65.84,12.79,10.02,0,0,0,0,0,0,0,0,0,0
2023-02-18,22.4,64.3,0.0,6.76,0,0,0,0,0,0,0,0,0,0
2023-02-19,27.58,85.68,4.95,7.64,0,0,0,0,0,0,0,0,0,0
2023-02-20,20.01,83.82,12.72,10.22,0,0,0,0,1,1,0,0,0,0
2023-02-21,21.88,75.16,35.07,20.08,0,0,0,0,0,0,0,0,0,0
2023-02-22,15.0,59.34,48.23,17.45,0,0,0,0,0,0,0,0,0,0
2023-02-23,15.36,66.2,34.21,3.78,0,0,0,0,0,0,0,0,0,0
2023-02-24,32.28,58.75,0.0,13.89,0,0,0,0,0,0,0,0,0,0
2023-02-25,22.71,69.54,4.79,11.06,0,0,0,0,0,0,0,0,0,0
2023-02-26,28.54,75.97,10.09,3.58,0,0,0,0,0,0,0,0,0,0
2023-02-27,21.52,82.5,0.0,12.5,0,0,0,0,0,0,0,0,0,0
2023-02-28,27.43,66.65,6.57,12.48,0,0,0,0,0,0,0,0,0,0
2023-03-01,25.84,71.41,7.17,11.74,0,0,0,0,0,0,0,0,0,0
2023-03-02,15.0,65.64,0.0,20.93,0,0,0,1,1,0,1,0,0,0
2023-03-03,29.75,71.0,2.63,8.92,0,0,0,0,0,0,0,0,0,0
2023-03-04,16.44,59.35,0.0,12.57,0,0,0,0,0,0,0,0,0,0
2023-03-05,20.03,66.43,0.0,13.8,0,1,0,0,0,0,0,0,0,1
2023-03-06,25.65,46.5,0.0,11.39,1,0,0,0,1,0,0,0,0,0
2023-03-07,24.22,76.31,1.23,9.48,0,0,0,0,0,0,0,0,0,0
2023-03-08,27.56,67.83,0.0,9.05,1,0,0,0,0,0,0,0,0,0
2023-03-09,28.02,80.73,0.0,15.57,0,0,0,0,0,0,0,0,0,0
2023-03-10,15.0,61.79,0.0,1.36,0,0,0,0,0,0,0,0,0,0
2023-03-11,23.71,90.44,30.53,9.85,0,0,1,0,0,0,0,0,0,1
2023-03-12,23.71,71.83,0.0,11.99,0,0,0,0,0,0,0,0,0,0
2023-03-13,19.13,70.76,0.97,15.31,0,0,0,0,0,0,0,1,0,0
2023-03-14,20.6,68.06,5.88,14.26,0,0,0,0,0,0,0,0,0,0
2023-03-15,19.03,74.76,0.77,8.59,0,0,0,0,0,0,0,0,0,0
2023-03-16,30.35,73.66,63.46,14.31,0,0,0,0,0,0,0,0,0,0
2023-03-17,26.01,58.52,19.79,5.05,0,0,0,0,0,0,0,0,0,1
2023-03-18,27.04,71.38,18.66,9.71,0,1,1,0,1,0,0,0,0,0
2023-03-19,29.36,51.08,0.0,10.31,1,0,1,0,0,0,1,0,0,0
2023-03-20,29.72,82.17,0.0,16.03,0,0,1,0,0,0,0,1,0,1
2023-03-21,21.47,69.94,52.25,10.86,0,0,0,0,0,0,0,0,0,0
2023-03-22,16.54,66.19,12.68,11.15,1,0,1,0,1,0,0,0,0,0
2023-03-23,22.79,60.2,2.16,11.9,0,0,0,0,0,0,0,0,0,0
2023-03-24,25.59,61.07,8.66,9.34,0,0,0,0,0,0,0,0,0,0
2023-03-25,15.0,65.02,0.0,0.22,0,0,0,0,0,0,0,0,0,0
2023-03-26,27.69,65.34,16.81,10.29,0,0,0,0,0,0,0,0,0,0
2023-03-27,20.69,66.89,23.9,6.1,0,0,0,0,0,0,0,0,0,0
2023-03-28,28.2,74.26,6.3,2.19,0,0,0,0,0,0,0,0,0,0
2023-03-29,22.29,87.68,0.0,9.37,0,0,0,0,0,0,0,0,0,0
2023-03-30,22.99,84.6,0.0,9.94,0,0,0,0,0,0,0,0,1,0
2023-03-31,27.27,95.3,2.7,7.96,0,0,0,0,0,0,0,0,0,0
2023-04-01,18.01,85.83,6.68,1.94,0,0,0,0,0,0,0,0,0,0
2023-04-02,21.3,75.6,2.64,5.67,0,0,0,0,0,0,0,0,0,0
2023-04-03,15.0,69.83,1.16,17.38,0,0,1,1,0,1,0,0,0,0
2023-04-04,32.61,72.04,10.86,9.21,0,0,0,0,0,0,0,0,0,0
2023-04-05,27.94,76.7,23.92,14.88,0,0,0,0,0,0,0,0,0,0
2023-04-06,24.3,56.41,0.0,10.78,0,0,0,0,0,0,0,0,0,0
2023-04-07,15.85,66.37,0.0,12.74,0,1,0,0,1,0,0,0,0,0
2023-04-08,27.35,86.82,0.0,10.63,0,0,0,0,0,0,0,0,0,0
2023-04-09,23.25,71.15,26.8,5.09,0,1,1,0,0,0,0,1,0,0
2023-04-10,21.12,77.76,0.0,7.76,0,0,0,0,0,0,0,0,0,0
2023-04-11,19.43,63.69,7.72,9.83,0,0,0,0,0,0,0,0,0,0
2023-04-12,23.51,51.56,5.05,9.75,0,0,0,0,0,0,0,0,0,0
2023-04-13,21.65,46.72,0.0,11.66,0,0,0,0,0,0,0,0,0,0
2023-04-14,15.67,56.64,65.74,8.27,0,0,0,0,0,0,0,0,0,0
2023-04-15,21.41,57.87,7.71,5.11,0,0,1,0,0,0,0,1,0,0
2023-04-16,15.0,80.38,71.51,9.28,0,0,0,0,0,0,0,0,0,0
2023-04-17,24.42,77.91,7.12,10.89,0,0,0,0,0,0,0,0,0,0
2023-04-18,19.65,71.89,13.47,14.66,0,0,0,0,0,0,0,0,0,0
2023-04-19,15.0,77.99,43.5,20.0,0,0,0,0,0,0,0,0,0,0
2023-04-20,26.96,61.94,4.29,12.11,0,0,0,0,0,0,0,0,0,0
2023-04-21,16.1,81.23,3.33,18.22,0,0,1,0,0,0,0,0,0,1
2023-04-22,21.02,78.35,4.32,9.22,0,0,0,0,1,0,1,0,0,1
2023-04-23,20.66,85.58,8.18,12.13,0,0,0,0,0,0,0,0,0,0
2023-04-24,25.62,65.29,0.0,12.07,0,0,0,0,0,0,0,0,0,0
2023-04-25,23.63,88.1,18.96,7.09,0,0,0,0,0,0,0,0,0,0
2023-04-26,34.33,83.41,38.85,6.47,0,0,0,0,0,0,0,0,0,0
