date,temperature,humidity,precipitation,wind_speed,country,disease_0,disease_1,disease_2,disease_3,disease_4,disease_5,disease_6,disease_7,disease_8,disease_9
2022-12-09,22.278333333333332,39.625,0.0,2.24625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-10,23.13291666666667,29.416666666666668,0.0,1.9654166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-11,21.715416666666666,35.791666666666664,0.0,2.2070833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-12,22.60875,41.5,0.0,1.9979166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-13,22.163749999999997,44.291666666666664,0.0,2.06125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-14,22.875833333333333,47.666666666666664,0.0,1.9649999999999999,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-15,22.418333333333333,44.416666666666664,0.0,2.319166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-16,22.105833333333333,42.125,0.0,2.0954166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-17,21.478333333333335,42.458333333333336,0.0,2.3279166666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-18,20.18,38.5,0.0,2.5629166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-19,21.040833333333335,40.041666666666664,0.0,1.9279166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-20,21.521666666666665,39.125,0.0,2.0475,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-21,22.382499999999997,42.833333333333336,0.0,2.0516666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-22,23.194999999999997,49.208333333333336,0.0,1.63375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-23,23.234583333333333,54.5,0.0,1.29,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-24,22.949583333333333,56.208333333333336,0.0,2.0770833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-25,23.883333333333336,53.083333333333336,0.0,1.6666666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-26,24.13,47.0,0.0,2.129583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-27,21.969583333333333,62.125,0.0,2.894166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-28,20.84541666666667,69.83333333333333,2.8200000000000003,2.725,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-29,20.644583333333333,61.25,0.24,2.555833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-30,21.212500000000002,54.041666666666664,0.0,2.310416666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2022-12-31,20.6925,62.291666666666664,0.33,2.5104166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-01,18.435416666666665,79.875,3.61,2.0204166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-02,18.76625,83.29166666666667,1.94,1.8491666666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-03,19.304166666666667,58.958333333333336,0.0,2.4004166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-04,18.785,54.375,0.0,1.9729166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-05,21.064583333333335,48.75,0.0,1.9425,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-06,21.984583333333333,48.083333333333336,0.0,2.1033333333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-07,21.100416666666668,47.916666666666664,0.0,2.2087499999999998,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-08,21.25583333333333,45.0,0.0,2.09375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-09,22.620833333333334,50.083333333333336,0.0,1.5904166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-10,21.875833333333333,54.333333333333336,0.0,2.1720833333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-11,21.772916666666664,50.416666666666664,0.0,2.2416666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-12,21.81958333333333,36.458333333333336,0.0,2.7554166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-13,21.340833333333332,38.041666666666664,0.0,2.165,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-14,21.448333333333334,48.416666666666664,0.0,2.07,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-15,20.576666666666668,53.583333333333336,0.0,2.285833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-16,21.794583333333332,44.583333333333336,0.0,2.2341666666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-17,21.894583333333333,31.416666666666668,0.0,2.36125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-18,20.88375,27.875,0.0,2.5245833333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-19,20.538333333333334,30.416666666666668,0.0,2.8333333333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-20,21.2425,32.791666666666664,0.0,1.9154166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-21,21.10875,41.5,0.0,2.1883333333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-22,21.01125,44.791666666666664,0.0,2.0216666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-23,22.49875,43.083333333333336,0.0,2.21875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-24,22.110416666666666,43.416666666666664,0.0,2.154166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-25,22.520416666666666,39.375,0.0,2.134583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-26,22.93625,37.666666666666664,0.0,2.4208333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-27,23.53916666666667,37.541666666666664,0.0,2.205416666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-28,22.496666666666666,47.958333333333336,0.0,2.5437499999999997,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-29,22.391666666666666,54.291666666666664,0.0,1.8333333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-30,23.671666666666667,48.291666666666664,0.0,2.205833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-01-31,22.920416666666668,45.041666666666664,0.0,2.0216666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-01,22.854166666666668,36.833333333333336,0.0,2.1891666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-02,23.155833333333334,31.958333333333332,0.0,2.5625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-03,22.60375,43.166666666666664,0.0,2.8345833333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-04,22.995416666666667,45.291666666666664,0.0,2.8358333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-05,22.403750000000002,39.583333333333336,0.0,2.779166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-06,23.155833333333334,30.416666666666668,0.0,2.9629166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-07,22.83875,25.583333333333332,0.0,2.6529166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-08,23.273333333333337,42.958333333333336,0.0,2.935,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-09,23.023750000000003,43.125,0.0,3.065416666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-10,23.840833333333332,34.333333333333336,0.0,2.860416666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-11,23.243750000000002,27.375,0.0,2.29625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-12,23.515416666666667,32.416666666666664,0.0,2.3375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-13,23.044583333333335,33.916666666666664,0.0,2.0308333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-14,25.017916666666665,29.25,0.0,1.575,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-15,24.937916666666666,37.541666666666664,0.0,1.9979166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-16,22.210416666666664,46.958333333333336,0.0,3.22,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-17,22.957916666666666,40.0,0.0,3.0695833333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-18,22.707083333333333,32.666666666666664,0.0,3.1520833333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-19,21.984583333333333,26.208333333333332,0.0,2.5704166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-20,21.9425,29.333333333333332,0.0,2.1454166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-21,23.21083333333333,26.083333333333332,0.0,2.0625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-22,23.7025,30.666666666666668,0.0,1.99125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-23,24.66541666666667,33.083333333333336,0.0,1.8445833333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-24,26.829583333333332,35.25,0.0,1.8416666666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-25,25.555000000000003,40.916666666666664,0.0,1.1208333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-26,24.035416666666666,52.625,0.61,2.2279166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-27,23.874583333333334,51.5,0.5,1.7316666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-02-28,25.477083333333336,40.708333333333336,0.0,2.0316666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-01,26.85291666666667,36.75,0.0,1.9295833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-02,24.83875,50.083333333333336,0.33,1.7533333333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-03,24.903750000000002,54.958333333333336,1.8,1.7083333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-04,25.330416666666668,55.708333333333336,0.26,2.315,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-05,24.760416666666668,49.083333333333336,0.0,2.766666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-06,24.528750000000002,44.708333333333336,0.0,2.4216666666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-07,25.8425,31.541666666666668,0.0,2.0766666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-08,26.457083333333333,36.083333333333336,0.0,1.4262499999999998,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-09,27.39,39.958333333333336,0.42,1.4220833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-10,23.274583333333336,67.04166666666667,6.03,2.4274999999999998,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-11,21.325,74.70833333333333,7.1499999999999995,1.9791666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-12,22.7225,72.66666666666667,11.21,1.5920833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-13,21.434583333333332,81.58333333333333,34.43,1.6500000000000001,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-14,20.58125,85.0,22.32,1.1045833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-15,22.774583333333336,75.375,17.6,1.27375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-16,19.82125,87.58333333333333,22.32,1.3670833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-17,20.844583333333333,80.54166666666667,17.26,1.1566666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-18,20.838333333333335,81.875,22.48,1.4083333333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-19,21.219583333333333,83.08333333333333,17.099999999999998,1.38875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-20,22.182083333333335,76.91666666666667,0.38,1.1991666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-21,23.29125,75.75,3.06,1.38375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-22,20.375,80.375,4.95,1.3966666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-23,21.978333333333335,72.04166666666667,0.8,1.3654166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-24,23.607916666666668,67.45833333333333,0.0,1.1604166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-25,23.63208333333333,70.66666666666667,3.35,1.2025,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-26,21.54625,69.41666666666667,1.54,2.355,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-27,23.713333333333335,59.541666666666664,2.48,1.5775,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-28,20.039166666666667,88.75,15.1,1.5841666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-29,21.499166666666667,81.0,9.19,1.3054166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-30,21.8225,76.08333333333333,6.140000000000001,1.4441666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-03-31,22.153333333333332,76.16666666666667,9.24,1.5283333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-01,21.846666666666668,77.70833333333333,17.73,1.5058333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-02,21.67,78.16666666666667,12.51,1.6116666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-03,20.395,80.875,6.32,1.6254166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-04,21.907916666666665,76.79166666666667,10.49,1.3883333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-05,21.082916666666666,80.08333333333333,6.83,1.3266666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-06,23.94541666666667,61.875,0.0,1.8925,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-07,23.6525,64.625,0.0,1.9816666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-08,23.443749999999998,64.54166666666667,1.4,1.9304166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-09,23.444166666666664,61.083333333333336,0.11,1.6141666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-10,24.447083333333335,54.375,0.0,1.5933333333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-11,25.354583333333334,51.625,0.27,3.19125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-12,25.03333333333333,52.333333333333336,0.0,2.67,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-13,24.940416666666668,53.708333333333336,0.0,2.402083333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-14,23.175,62.708333333333336,1.03,1.6854166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-15,23.045416666666668,69.54166666666667,6.26,1.7420833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-16,23.50208333333333,68.625,1.27,2.0566666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-17,24.86916666666667,57.208333333333336,0.18,2.189583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-18,25.67125,55.5,0.14,2.30125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-19,25.270416666666666,52.125,0.0,2.308333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-20,25.527916666666666,53.5,1.02,2.0229166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-21,24.63083333333333,58.708333333333336,0.7,1.93,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-22,22.6425,70.95833333333333,8.1,1.0904166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-23,24.024583333333336,69.45833333333333,2.05,1.87,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-24,23.902916666666666,68.25,5.1,1.5741666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-25,23.99875,65.5,1.27,1.9441666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-26,25.709999999999997,56.916666666666664,1.22,2.46,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-27,22.18958333333333,80.08333333333333,6.73,1.0879166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-28,21.715833333333332,79.16666666666667,4.550000000000001,1.4183333333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-29,23.27541666666667,71.70833333333333,5.53,1.4054166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-04-30,20.332916666666666,85.375,21.04,1.2383333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-01,20.512916666666666,77.70833333333333,4.24,1.2933333333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-02,21.965,76.41666666666667,2.72,1.3508333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-03,22.32875,75.95833333333333,0.0,1.5720833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-04,22.953333333333333,71.29166666666667,8.87,1.4129166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-05,22.353333333333335,74.04166666666667,1.78,1.63,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-06,23.325833333333332,69.25,0.88,1.8879166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-07,22.789583333333336,69.29166666666667,8.82,1.485,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-08,23.1925,73.375,3.9200000000000004,1.66375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-09,23.032083333333333,72.79166666666667,0.0,1.4216666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-10,24.18166666666667,66.45833333333333,0.11,1.88875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-11,24.192083333333333,65.25,0.0,2.0558333333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-12,23.63416666666667,66.04166666666667,0.0,2.1791666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-13,24.251666666666665,60.958333333333336,0.0,1.7758333333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-14,23.95625,56.708333333333336,0.0,1.66375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-15,25.3275,58.416666666666664,0.0,2.3120833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-16,25.28625,60.5,3.0899999999999994,2.7279166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-17,24.852083333333336,55.333333333333336,0.0,2.9924999999999997,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-18,25.800416666666667,49.833333333333336,0.0,3.50125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-19,26.455833333333334,46.333333333333336,0.0,3.1612500000000003,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-20,26.432916666666667,50.208333333333336,0.44,2.430833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-21,22.184166666666666,65.83333333333333,0.42,2.19375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-22,24.140833333333333,60.0,0.11,1.99125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-23,24.431250000000002,57.166666666666664,0.62,2.6820833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-24,24.372500000000002,59.791666666666664,0.6,1.9929166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-25,23.765416666666667,64.375,0.1,2.1425,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-26,25.135,56.25,0.0,2.370833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-27,24.734583333333333,58.333333333333336,0.21,4.117916666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-28,25.535833333333333,47.666666666666664,0.0,4.821666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-29,26.137083333333333,47.666666666666664,0.0,4.008333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-30,24.00125,62.583333333333336,18.099999999999998,1.4666666666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-05-31,22.6875,74.41666666666667,8.24,1.3679166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-01,23.950833333333335,68.625,2.2600000000000002,1.5333333333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-02,23.11375,64.91666666666667,0.67,1.43625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-03,23.403333333333336,63.791666666666664,0.6100000000000001,1.835,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-04,25.13416666666667,57.916666666666664,0.0,2.025,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-05,26.101666666666663,50.875,0.0,2.3870833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-06,25.370416666666667,49.833333333333336,0.0,2.3312500000000003,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-07,24.862916666666667,53.75,0.0,1.8991666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-08,25.402916666666666,49.916666666666664,0.0,2.035833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-09,25.858333333333334,50.333333333333336,0.0,2.5570833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-10,26.166666666666668,46.958333333333336,0.0,3.3266666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-11,25.921666666666667,49.875,0.0,2.8979166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-12,26.11583333333333,46.25,0.0,2.3854166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-13,25.474166666666665,48.083333333333336,0.0,1.9708333333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-14,26.369583333333335,48.375,0.0,3.0870833333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-15,26.636666666666667,50.208333333333336,0.17,2.6533333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-16,27.015833333333333,42.75,0.0,2.094583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-17,27.640833333333333,43.291666666666664,0.0,2.9612499999999997,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-18,26.197083333333335,47.791666666666664,0.0,4.066666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-19,26.935000000000002,42.958333333333336,0.23,2.8658333333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-20,27.297916666666666,43.416666666666664,0.0,2.7554166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-21,26.927083333333332,44.583333333333336,0.0,2.38875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-22,27.17375,44.625,0.0,2.7404166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-23,26.56125,46.125,0.0,3.706666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-24,27.084166666666665,41.541666666666664,0.0,3.0491666666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-25,27.27416666666667,39.208333333333336,0.0,2.189583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-26,27.941666666666666,40.458333333333336,0.16,3.6320833333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-27,26.569999999999997,44.416666666666664,0.97,4.162916666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-28,27.472916666666666,45.291666666666664,0.21,3.3275,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-29,27.64916666666667,44.541666666666664,0.0,3.80625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-06-30,26.6075,51.083333333333336,0.0,5.3445833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-01,26.031666666666666,48.208333333333336,0.0,5.26375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-02,24.832916666666666,52.958333333333336,4.57,3.8095833333333338,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-03,23.337083333333336,61.958333333333336,1.9100000000000001,3.24625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-04,24.96375,51.541666666666664,0.0,3.7854166666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-05,25.990416666666665,48.958333333333336,0.0,3.4475,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-06,25.46083333333333,48.791666666666664,1.07,3.6725,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-07,24.25708333333333,53.541666666666664,0.0,5.180416666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-08,25.336250000000003,48.416666666666664,0.0,3.8524999999999996,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-09,26.110416666666666,43.916666666666664,0.0,3.22125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-10,26.837083333333336,44.916666666666664,0.11,3.5383333333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-11,24.847083333333334,50.5,1.1199999999999999,3.643333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-12,24.72583333333333,54.791666666666664,1.1199999999999999,3.2379166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-13,25.48875,52.333333333333336,0.0,3.4058333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-14,25.795416666666668,45.0,0.0,4.41,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-15,25.504583333333333,45.041666666666664,0.0,4.8675,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-16,24.953333333333333,47.833333333333336,0.96,3.590833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-17,25.94125,48.125,0.0,3.51125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-18,26.526666666666667,45.875,0.0,4.144166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-19,27.160416666666666,42.958333333333336,0.25,3.7741666666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-20,26.229166666666668,53.041666666666664,1.14,3.28375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-21,24.974166666666665,58.875,1.9,3.47,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-22,24.762083333333333,57.083333333333336,0.56,3.859166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-23,25.6675,48.875,0.0,4.15875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-24,25.650000000000002,48.875,0.0,3.36125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-25,25.56833333333333,49.125,0.84,3.64875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-26,25.567083333333333,49.25,0.0,4.406666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2023-07-27,26.5575,46.375,0.17,3.0170833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
